"","word","sentiment"
"11930","stripped","anticipation"
"11931","stripped","disgust"
"11932","stripped","fear"
"11933","stripped","negative"
"11934","stripped","sadness"
"11935","strive","anticipation"
"11936","stroke","fear"
"11937","stroke","negative"
"11938","stroke","sadness"
"11939","strongly","positive"
"11940","structural","trust"
"11941","structure","positive"
"11942","structure","trust"
"11943","struggle","anger"
"11944","struggle","fear"
"11945","struggle","negative"
"11946","struggle","sadness"
"11947","strut","negative"
"11948","stud","positive"
"11949","study","positive"
"11950","stuffy","negative"
"11951","stumble","negative"
"11952","stunned","fear"
"11953","stunned","negative"
"11954","stunned","surprise"
"11955","stunted","negative"
"11956","stupid","negative"
"11957","stupidity","negative"
"11958","stupor","negative"
"11959","sturdy","positive"
"11960","sty","disgust"
"11961","sty","negative"
"11962","subdue","negative"
"11963","subito","surprise"
"11964","subject","negative"
"11965","subjected","negative"
"11966","subjected","sadness"
"11967","subjection","negative"
"11968","subjugation","anger"
"11969","subjugation","disgust"
"11970","subjugation","fear"
"11971","subjugation","negative"
"11972","subjugation","sadness"
"11973","sublimation","joy"
"11974","sublimation","positive"
"11975","submit","anticipation"
"11976","subordinate","fear"
"11977","subordinate","negative"
"11978","subpoena","negative"
"11979","subscribe","anticipation"
"11980","subsidence","negative"
"11981","subsidence","sadness"
"11982","subsidy","anger"
"11983","subsidy","disgust"
"11984","subsidy","negative"
"11985","subsist","negative"
"11986","substance","positive"
"11987","substantiate","trust"
"11988","substantive","positive"
"11989","subtract","negative"
"11990","subversion","anger"
"11991","subversion","fear"
"11992","subversion","negative"
"11993","subversive","anger"
"11994","subversive","negative"
"11995","subversive","surprise"
"11996","subvert","disgust"
"11997","subvert","fear"
"11998","subvert","negative"
"11999","subvert","sadness"
"12000","succeed","anticipation"
"12001","succeed","joy"
"12002","succeed","positive"
"12003","succeed","surprise"
"12004","succeed","trust"
"12005","succeeding","anticipation"
"12006","succeeding","joy"
"12007","succeeding","positive"
"12008","succeeding","trust"
"12009","success","anticipation"
"12010","success","joy"
"12011","success","positive"
"12012","successful","anticipation"
"12013","successful","joy"
"12014","successful","positive"
"12015","successful","trust"
"12016","succinct","positive"
"12017","succulent","negative"
"12018","succulent","positive"
"12019","succumb","negative"
"12020","suck","negative"
"12021","sucker","anger"
"12022","sucker","negative"
"12023","sudden","surprise"
"12024","suddenly","surprise"
"12025","sue","anger"
"12026","sue","negative"
"12027","sue","sadness"
"12028","suffer","negative"
"12029","sufferer","fear"
"12030","sufferer","negative"
"12031","sufferer","sadness"
"12032","suffering","disgust"
"12033","suffering","fear"
"12034","suffering","negative"
"12035","suffering","sadness"
"12036","sufficiency","positive"
"12037","suffocating","disgust"
"12038","suffocating","fear"
"12039","suffocating","negative"
"12040","suffocating","sadness"
"12041","suffocation","anger"
"12042","suffocation","fear"
"12043","suffocation","negative"
"12044","sugar","positive"
"12045","suggest","trust"
"12046","suicidal","anger"
"12047","suicidal","disgust"
"12048","suicidal","fear"
"12049","suicidal","negative"
"12050","suicidal","sadness"
"12051","suicide","anger"
"12052","suicide","fear"
"12053","suicide","negative"
"12054","suicide","sadness"
"12055","suitable","positive"
"12056","sullen","anger"
"12057","sullen","negative"
"12058","sullen","sadness"
"12059","sultan","fear"
"12060","sultry","positive"
"12061","summons","negative"
"12062","sump","disgust"
"12063","sun","anticipation"
"12064","sun","joy"
"12065","sun","positive"
"12066","sun","surprise"
"12067","sun","trust"
"12068","sundial","anticipation"
"12069","sundial","trust"
"12070","sunk","disgust"
"12071","sunk","fear"
"12072","sunk","negative"
"12073","sunk","sadness"
"12074","sunny","anticipation"
"12075","sunny","joy"
"12076","sunny","positive"
"12077","sunny","surprise"
"12078","sunset","anticipation"
"12079","sunset","positive"
"12080","sunshine","joy"
"12081","sunshine","positive"
"12082","superb","positive"
"12083","superficial","negative"
"12084","superfluous","negative"
"12085","superhuman","positive"
"12086","superior","positive"
"12087","superiority","positive"
"12088","superman","joy"
"12089","superman","positive"
"12090","superman","trust"
"12091","superstar","joy"
"12092","superstar","positive"
"12093","superstar","trust"
"12094","superstition","fear"
"12095","superstition","negative"
"12096","superstition","positive"
"12097","superstitious","anticipation"
"12098","superstitious","fear"
"12099","superstitious","negative"
"12100","supplication","positive"
"12101","supplication","trust"
"12102","supplies","positive"
"12103","supply","positive"
"12104","supported","positive"
"12105","supporter","joy"
"12106","supporter","positive"
"12107","supporter","trust"
"12108","supporting","positive"
"12109","supporting","trust"
"12110","suppress","anger"
"12111","suppress","fear"
"12112","suppress","negative"
"12113","suppress","sadness"
"12114","suppression","anger"
"12115","suppression","disgust"
"12116","suppression","fear"
"12117","suppression","negative"
"12118","supremacy","anger"
"12119","supremacy","anticipation"
"12120","supremacy","fear"
"12121","supremacy","joy"
"12122","supremacy","negative"
"12123","supremacy","positive"
"12124","supremacy","surprise"
"12125","supremacy","trust"
"12126","supreme","positive"
"12127","supremely","positive"
"12128","surcharge","anger"
"12129","surcharge","negative"
"12130","surety","positive"
"12131","surety","trust"
"12132","surge","surprise"
"12133","surgery","fear"
"12134","surgery","sadness"
"12135","surly","anger"
"12136","surly","disgust"
"12137","surly","negative"
"12138","surmise","positive"
"12139","surpassing","positive"
"12140","surprise","fear"
"12141","surprise","joy"
"12142","surprise","positive"
"12143","surprise","surprise"
"12144","surprised","surprise"
"12145","surprising","surprise"
"12146","surprisingly","anticipation"
"12147","surprisingly","surprise"
"12148","surrender","fear"
"12149","surrender","negative"
"12150","surrender","sadness"
"12151","surrendering","negative"
"12152","surrendering","sadness"
"12153","surrogate","trust"
"12154","surround","anticipation"
"12155","surround","negative"
"12156","surround","positive"
"12157","surveillance","fear"
"12158","surveying","positive"
"12159","survive","positive"
"12160","susceptible","negative"
"12161","suspect","fear"
"12162","suspect","negative"
"12163","suspense","anticipation"
"12164","suspense","fear"
"12165","suspense","surprise"
"12166","suspension","fear"
"12167","suspension","negative"
"12168","suspicion","fear"
"12169","suspicion","negative"
"12170","suspicious","anger"
"12171","suspicious","anticipation"
"12172","suspicious","negative"
"12173","swab","negative"
"12174","swamp","disgust"
"12175","swamp","fear"
"12176","swamp","negative"
"12177","swampy","disgust"
"12178","swampy","fear"
"12179","swampy","negative"
"12180","swarm","disgust"
"12181","swastika","anger"
"12182","swastika","fear"
"12183","swastika","negative"
"12184","swear","positive"
"12185","swear","trust"
"12186","sweat","fear"
"12187","sweet","anticipation"
"12188","sweet","joy"
"12189","sweet","positive"
"12190","sweet","surprise"
"12191","sweet","trust"
"12192","sweetheart","anticipation"
"12193","sweetheart","joy"
"12194","sweetheart","positive"
"12195","sweetheart","sadness"
"12196","sweetheart","trust"
"12197","sweetie","positive"
"12198","sweetness","positive"
"12199","sweets","anticipation"
"12200","sweets","joy"
"12201","sweets","positive"
"12202","swelling","fear"
"12203","swelling","negative"
"12204","swerve","fear"
"12205","swerve","surprise"
"12206","swift","positive"
"12207","swig","disgust"
"12208","swig","negative"
"12209","swim","anticipation"
"12210","swim","fear"
"12211","swim","joy"
"12212","swim","positive"
"12213","swine","disgust"
"12214","swine","negative"
"12215","swollen","negative"
"12216","symbolic","positive"
"12217","symmetrical","positive"
"12218","symmetry","joy"
"12219","symmetry","positive"
"12220","symmetry","trust"
"12221","sympathetic","fear"
"12222","sympathetic","joy"
"12223","sympathetic","positive"
"12224","sympathetic","sadness"
"12225","sympathetic","trust"
"12226","sympathize","sadness"
"12227","sympathy","positive"
"12228","sympathy","sadness"
"12229","symphony","anticipation"
"12230","symphony","joy"
"12231","symphony","positive"
"12232","symptom","negative"
"12233","synchronize","anticipation"
"12234","synchronize","joy"
"12235","synchronize","positive"
"12236","synchronize","surprise"
"12237","synchronize","trust"
"12238","syncope","fear"
"12239","syncope","negative"
"12240","syncope","sadness"
"12241","syncope","surprise"
"12242","synergistic","positive"
"12243","synergistic","trust"
"12244","synod","positive"
"12245","synod","trust"
"12246","synonymous","fear"
"12247","synonymous","negative"
"12248","synonymous","positive"
"12249","synonymous","trust"
"12250","syringe","fear"
"12251","system","trust"
"12252","taboo","disgust"
"12253","taboo","fear"
"12254","taboo","negative"
"12255","tabulate","anticipation"
"12256","tackle","anger"
"12257","tackle","surprise"
"12258","tact","positive"
"12259","tactics","fear"
"12260","tactics","trust"
"12261","taint","negative"
"12262","taint","sadness"
"12263","tale","positive"
"12264","talent","positive"
"12265","talisman","positive"
"12266","talk","positive"
"12267","talons","anger"
"12268","talons","fear"
"12269","talons","negative"
"12270","tandem","trust"
"12271","tangled","negative"
"12272","tanned","positive"
"12273","tantalizing","anticipation"
"12274","tantalizing","joy"
"12275","tantalizing","negative"
"12276","tantalizing","positive"
"12277","tantalizing","surprise"
"12278","tantamount","trust"
"12279","tardiness","negative"
"12280","tardy","negative"
"12281","tariff","anger"
"12282","tariff","disgust"
"12283","tariff","negative"
"12284","tarnish","disgust"
"12285","tarnish","negative"
"12286","tarnish","sadness"
"12287","tarry","negative"
"12288","task","positive"
"12289","tasteful","positive"
"12290","tasteless","disgust"
"12291","tasteless","negative"
"12292","tasty","positive"
"12293","taught","trust"
"12294","taunt","anger"
"12295","taunt","fear"
"12296","taunt","negative"
"12297","taunt","sadness"
"12298","tawny","disgust"
"12299","tax","negative"
"12300","tax","sadness"
"12301","teach","joy"
"12302","teach","positive"
"12303","teach","surprise"
"12304","teach","trust"
"12305","teacher","positive"
"12306","teacher","trust"
"12307","team","trust"
"12308","tearful","disgust"
"12309","tearful","fear"
"12310","tearful","sadness"
"12311","tease","anger"
"12312","tease","anticipation"
"12313","tease","negative"
"12314","tease","sadness"
"12315","teasing","anger"
"12316","teasing","fear"
"12317","teasing","negative"
"12318","technology","positive"
"12319","tedious","negative"
"12320","tedium","negative"
"12321","teeming","disgust"
"12322","teens","negative"
"12323","teens","positive"
"12324","temperance","positive"
"12325","temperate","trust"
"12326","tempered","positive"
"12327","tempest","anger"
"12328","tempest","anticipation"
"12329","tempest","fear"
"12330","tempest","negative"
"12331","tempest","sadness"
"12332","tempest","surprise"
"12333","temptation","negative"
"12334","tenable","positive"
"12335","tenacious","positive"
"12336","tenacity","positive"
"12337","tenancy","positive"
"12338","tenant","positive"
"12339","tender","joy"
"12340","tender","positive"
"12341","tender","trust"
"12342","tenderness","joy"
"12343","tenderness","positive"
"12344","tenement","negative"
"12345","tension","anger"
"12346","terminal","fear"
"12347","terminal","negative"
"12348","terminal","sadness"
"12349","terminate","sadness"
"12350","termination","negative"
"12351","termination","sadness"
"12352","termite","disgust"
"12353","termite","negative"
"12354","terrible","anger"
"12355","terrible","disgust"
"12356","terrible","fear"
"12357","terrible","negative"
"12358","terrible","sadness"
"12359","terribly","sadness"
"12360","terrific","sadness"
"12361","terror","fear"
"12362","terror","negative"
"12363","terrorism","anger"
"12364","terrorism","disgust"
"12365","terrorism","fear"
"12366","terrorism","negative"
"12367","terrorism","sadness"
"12368","terrorist","anger"
"12369","terrorist","disgust"
"12370","terrorist","fear"
"12371","terrorist","negative"
"12372","terrorist","sadness"
"12373","terrorist","surprise"
"12374","terrorize","anger"
"12375","terrorize","fear"
"12376","terrorize","negative"
"12377","terrorize","sadness"
"12378","testament","anticipation"
"12379","testament","trust"
"12380","testimony","trust"
"12381","tetanus","disgust"
"12382","tetanus","negative"
"12383","tether","negative"
"12384","thankful","joy"
"12385","thankful","positive"
"12386","thanksgiving","joy"
"12387","thanksgiving","positive"
"12388","theft","anger"
"12389","theft","disgust"
"12390","theft","fear"
"12391","theft","negative"
"12392","theft","sadness"
"12393","theism","disgust"
"12394","theism","negative"
"12395","theocratic","anger"
"12396","theocratic","fear"
"12397","theocratic","negative"
"12398","theocratic","sadness"
"12399","theocratic","trust"
"12400","theological","trust"
"12401","theology","anticipation"
"12402","theorem","trust"
"12403","theoretical","positive"
"12404","theory","anticipation"
"12405","theory","trust"
"12406","therapeutic","joy"
"12407","therapeutic","positive"
"12408","therapeutic","trust"
"12409","therapeutics","positive"
"12410","thermocouple","anticipation"
"12411","thermometer","trust"
"12412","thief","anger"
"12413","thief","disgust"
"12414","thief","fear"
"12415","thief","negative"
"12416","thief","sadness"
"12417","thief","surprise"
"12418","thinker","positive"
"12419","thirst","anticipation"
"12420","thirst","sadness"
"12421","thirst","surprise"
"12422","thirsty","negative"
"12423","thirteenth","fear"
"12424","thorn","negative"
"12425","thorny","fear"
"12426","thorny","negative"
"12427","thoroughbred","positive"
"12428","thought","anticipation"
"12429","thoughtful","positive"
"12430","thoughtful","trust"
"12431","thoughtfulness","positive"
"12432","thoughtless","anger"
"12433","thoughtless","disgust"
"12434","thoughtless","negative"
"12435","thrash","anger"
"12436","thrash","disgust"
"12437","thrash","fear"
"12438","thrash","negative"
"12439","thrash","sadness"
"12440","threat","anger"
"12441","threat","fear"
"12442","threat","negative"
"12443","threaten","anger"
"12444","threaten","anticipation"
"12445","threaten","fear"
"12446","threaten","negative"
"12447","threatening","anger"
"12448","threatening","disgust"
"12449","threatening","fear"
"12450","threatening","negative"
"12451","thresh","anger"
"12452","thresh","fear"
"12453","thresh","negative"
"12454","thresh","sadness"
"12455","thrift","disgust"
"12456","thrift","positive"
"12457","thrift","trust"
"12458","thrill","anticipation"
"12459","thrill","fear"
"12460","thrill","joy"
"12461","thrill","positive"
"12462","thrill","surprise"
"12463","thrilling","anticipation"
"12464","thrilling","joy"
"12465","thrilling","positive"
"12466","thrilling","surprise"
"12467","thriving","anticipation"
"12468","thriving","joy"
"12469","thriving","positive"
"12470","throb","fear"
"12471","throb","negative"
"12472","throb","sadness"
"12473","throne","positive"
"12474","throne","trust"
"12475","throttle","anger"
"12476","throttle","negative"
"12477","thug","anger"
"12478","thug","disgust"
"12479","thug","fear"
"12480","thug","negative"
"12481","thump","anger"
"12482","thump","negative"
"12483","thumping","fear"
"12484","thundering","anger"
"12485","thundering","fear"
"12486","thundering","negative"
"12487","thwart","negative"
"12488","thwart","surprise"
"12489","tickle","anticipation"
"12490","tickle","joy"
"12491","tickle","positive"
"12492","tickle","surprise"
"12493","tickle","trust"
"12494","tiff","anger"
"12495","tiff","negative"
"12496","tighten","anger"
"12497","tiling","positive"
"12498","time","anticipation"
"12499","timely","positive"
"12500","timid","fear"
"12501","timid","negative"
"12502","timid","sadness"
"12503","timidity","anticipation"
"12504","timidity","fear"
"12505","timidity","negative"
"12506","tinsel","joy"
"12507","tinsel","positive"
"12508","tipsy","negative"
"12509","tirade","anger"
"12510","tirade","disgust"
"12511","tirade","negative"
"12512","tired","negative"
"12513","tiredness","negative"
"12514","tiresome","negative"
"12515","tit","negative"
"12516","title","positive"
"12517","title","trust"
"12518","toad","disgust"
"12519","toad","negative"
"12520","toast","joy"
"12521","toast","positive"
"12522","tobacco","negative"
"12523","toilet","disgust"
"12524","toilet","negative"
"12525","toils","negative"
"12526","tolerant","positive"
"12527","tolerate","anger"
"12528","tolerate","negative"
"12529","tolerate","sadness"
"12530","toleration","positive"
"12531","tomb","sadness"
"12532","tomorrow","anticipation"
"12533","toothache","fear"
"12534","toothache","negative"
"12535","top","anticipation"
"12536","top","positive"
"12537","top","trust"
"12538","topple","surprise"
"12539","torment","anger"
"12540","torment","fear"
"12541","torment","negative"
"12542","torment","sadness"
"12543","torn","negative"
"12544","tornado","fear"
"12545","torpedo","anger"
"12546","torpedo","negative"
"12547","torrent","fear"
"12548","torrid","negative"
"12549","tort","negative"
"12550","tortious","anger"
"12551","tortious","disgust"
"12552","tortious","negative"
"12553","torture","anger"
"12554","torture","anticipation"
"12555","torture","disgust"
"12556","torture","fear"
"12557","torture","negative"
"12558","torture","sadness"
"12559","touched","negative"
"12560","touchy","anger"
"12561","touchy","negative"
"12562","touchy","sadness"
"12563","tough","negative"
"12564","tough","sadness"
"12565","toughness","anger"
"12566","toughness","fear"
"12567","toughness","positive"
"12568","toughness","trust"
"12569","tower","positive"
"12570","towering","anticipation"
"12571","towering","fear"
"12572","towering","positive"
"12573","toxic","disgust"
"12574","toxic","negative"
"12575","toxin","fear"
"12576","toxin","negative"
"12577","track","anticipation"
"12578","tract","fear"
"12579","trade","trust"
"12580","traditional","positive"
"12581","tragedy","fear"
"12582","tragedy","negative"
"12583","tragedy","sadness"
"12584","tragic","negative"
"12585","trainer","trust"
"12586","traitor","anger"
"12587","traitor","disgust"
"12588","traitor","fear"
"12589","traitor","negative"
"12590","traitor","sadness"
"12591","tramp","disgust"
"12592","tramp","fear"
"12593","tramp","negative"
"12594","tramp","sadness"
"12595","trance","negative"
"12596","tranquil","joy"
"12597","tranquil","positive"
"12598","tranquility","joy"
"12599","tranquility","positive"
"12600","tranquility","trust"
"12601","transaction","trust"
"12602","transcendence","anticipation"
"12603","transcendence","joy"
"12604","transcendence","positive"
"12605","transcendence","surprise"
"12606","transcendence","trust"
"12607","transcendental","positive"
"12608","transcript","trust"
"12609","transgression","negative"
"12610","transitional","anticipation"
"12611","translation","trust"
"12612","trappings","negative"
"12613","traps","negative"
"12614","trash","disgust"
"12615","trash","negative"
"12616","trash","sadness"
"12617","trashy","disgust"
"12618","trashy","negative"
"12619","traumatic","anger"
"12620","traumatic","fear"
"12621","traumatic","negative"
"12622","traumatic","sadness"
"12623","travail","negative"
"12624","traveling","positive"
"12625","travesty","disgust"
"12626","travesty","fear"
"12627","travesty","negative"
"12628","travesty","sadness"
"12629","treacherous","anger"
"12630","treacherous","disgust"
"12631","treacherous","fear"
"12632","treacherous","negative"
"12633","treachery","anger"
"12634","treachery","fear"
"12635","treachery","negative"
"12636","treachery","sadness"
"12637","treachery","surprise"
"12638","treadmill","anticipation"
"12639","treason","anger"
"12640","treason","disgust"
"12641","treason","fear"
"12642","treason","negative"
"12643","treason","surprise"
"12644","treasure","anticipation"
"12645","treasure","joy"
"12646","treasure","positive"
"12647","treasure","trust"
"12648","treasurer","trust"
"12649","treat","anger"
"12650","treat","anticipation"
"12651","treat","disgust"
"12652","treat","fear"
"12653","treat","joy"
"12654","treat","negative"
"12655","treat","positive"
"12656","treat","sadness"
"12657","treat","surprise"
"12658","treat","trust"
"12659","tree","anger"
"12660","tree","anticipation"
"12661","tree","disgust"
"12662","tree","joy"
"12663","tree","positive"
"12664","tree","surprise"
"12665","tree","trust"
"12666","trembling","fear"
"12667","trembling","negative"
"12668","tremendously","positive"
"12669","tremor","anger"
"12670","tremor","anticipation"
"12671","tremor","fear"
"12672","tremor","negative"
"12673","tremor","sadness"
"12674","trend","positive"
"12675","trendy","positive"
"12676","trepidation","anticipation"
"12677","trepidation","fear"
"12678","trepidation","negative"
"12679","trepidation","surprise"
"12680","trespass","anger"
"12681","trespass","negative"
"12682","tribe","trust"
"12683","tribulation","fear"
"12684","tribulation","negative"
"12685","tribulation","sadness"
"12686","tribunal","anticipation"
"12687","tribunal","disgust"
"12688","tribunal","fear"
"12689","tribunal","negative"
"12690","tribunal","trust"
"12691","tribune","trust"
"12692","tributary","anticipation"
"12693","tributary","positive"
"12694","tribute","positive"
"12695","trick","negative"
"12696","trick","surprise"
"12697","trickery","anger"
"12698","trickery","disgust"
"12699","trickery","fear"
"12700","trickery","negative"
"12701","trickery","sadness"
"12702","trickery","surprise"
"12703","trifle","negative"
"12704","trig","positive"
"12705","trip","surprise"
"12706","tripping","anger"
"12707","tripping","negative"
"12708","tripping","sadness"
"12709","triumph","anticipation"
"12710","triumph","joy"
"12711","triumph","positive"
"12712","triumphant","anticipation"
"12713","triumphant","joy"
"12714","triumphant","positive"
"12715","triumphant","trust"
"12716","troll","anger"
"12717","troll","fear"
"12718","troll","negative"
"12719","trophy","anticipation"
"12720","trophy","joy"
"12721","trophy","positive"
"12722","trophy","surprise"
"12723","trophy","trust"
"12724","troublesome","anger"
"12725","troublesome","fear"
"12726","troublesome","negative"
"12727","truce","joy"
"12728","truce","positive"
"12729","truce","trust"
"12730","truck","trust"
"12731","true","joy"
"12732","true","positive"
"12733","true","trust"
"12734","trump","surprise"
"12735","trumpet","negative"
"12736","truss","trust"
"12737","trust","trust"
"12738","trustee","trust"
"12739","trusty","positive"
"12740","truth","positive"
"12741","truth","trust"
"12742","truthful","trust"
"12743","truthfulness","positive"
"12744","truthfulness","trust"
"12745","tumble","negative"
"12746","tumor","fear"
"12747","tumor","negative"
"12748","tumour","fear"
"12749","tumour","negative"
"12750","tumour","sadness"
"12751","tumult","anger"
"12752","tumult","fear"
"12753","tumult","negative"
"12754","tumult","surprise"
"12755","tumultuous","anger"
"12756","tumultuous","fear"
"12757","tumultuous","negative"
"12758","turbulence","anger"
"12759","turbulence","fear"
"12760","turbulence","negative"
"12761","turbulent","fear"
"12762","turbulent","negative"
"12763","turmoil","anger"
"12764","turmoil","fear"
"12765","turmoil","negative"
"12766","turmoil","sadness"
"12767","tussle","anger"
"12768","tutelage","positive"
"12769","tutelage","trust"
"12770","tutor","positive"
"12771","twin","positive"
"12772","twinkle","anticipation"
"12773","twinkle","joy"
"12774","twinkle","positive"
"12775","twitch","negative"
"12776","typhoon","fear"
"12777","typhoon","negative"
"12778","tyrannical","anger"
"12779","tyrannical","disgust"
"12780","tyrannical","fear"
"12781","tyrannical","negative"
"12782","tyranny","fear"
"12783","tyranny","negative"
"12784","tyranny","sadness"
"12785","tyrant","anger"
"12786","tyrant","disgust"
"12787","tyrant","fear"
"12788","tyrant","negative"
"12789","tyrant","sadness"
"12790","ugliness","disgust"
"12791","ugliness","fear"
"12792","ugliness","negative"
"12793","ugliness","sadness"
"12794","ugly","disgust"
"12795","ugly","negative"
"12796","ulcer","anger"
"12797","ulcer","disgust"
"12798","ulcer","fear"
"12799","ulcer","negative"
"12800","ulcer","sadness"
"12801","ulterior","negative"
"12802","ultimate","anticipation"
"12803","ultimate","sadness"
"12804","ultimately","anticipation"
"12805","ultimately","positive"
"12806","ultimatum","anger"
"12807","ultimatum","fear"
"12808","ultimatum","negative"
"12809","umpire","positive"
"12810","umpire","trust"
"12811","unable","negative"
"12812","unable","sadness"
"12813","unacceptable","negative"
"12814","unacceptable","sadness"
"12815","unaccountable","anticipation"
"12816","unaccountable","disgust"
"12817","unaccountable","negative"
"12818","unaccountable","sadness"
"12819","unaccountable","trust"
"12820","unacknowledged","sadness"
"12821","unanimity","positive"
"12822","unanimous","positive"
"12823","unanticipated","surprise"
"12824","unapproved","negative"
"12825","unassuming","positive"
"12826","unattached","negative"
"12827","unattainable","anger"
"12828","unattainable","negative"
"12829","unattainable","sadness"
"12830","unattractive","disgust"
"12831","unattractive","negative"
"12832","unattractive","sadness"
"12833","unauthorized","negative"
"12834","unavoidable","negative"
"12835","unaware","negative"
"12836","unbearable","disgust"
"12837","unbearable","negative"
"12838","unbearable","sadness"
"12839","unbeaten","anticipation"
"12840","unbeaten","joy"
"12841","unbeaten","negative"
"12842","unbeaten","positive"
"12843","unbeaten","sadness"
"12844","unbeaten","surprise"
"12845","unbelief","negative"
"12846","unbelievable","negative"
"12847","unbiased","positive"
"12848","unborn","negative"
"12849","unbreakable","positive"
"12850","unbridled","anger"
"12851","unbridled","anticipation"
"12852","unbridled","fear"
"12853","unbridled","negative"
"12854","unbridled","positive"
"12855","unbridled","surprise"
"12856","unbroken","positive"
"12857","unbroken","trust"
"12858","uncanny","fear"
"12859","uncanny","negative"
"12860","uncanny","surprise"
"12861","uncaring","anger"
"12862","uncaring","disgust"
"12863","uncaring","negative"
"12864","uncaring","sadness"
"12865","uncertain","anger"
"12866","uncertain","disgust"
"12867","uncertain","fear"
"12868","uncertain","negative"
"12869","uncertain","surprise"
"12870","unchangeable","negative"
"12871","unclean","disgust"
"12872","unclean","negative"
"12873","uncomfortable","negative"
"12874","unconscionable","disgust"
"12875","unconscionable","negative"
"12876","unconscious","negative"
"12877","unconstitutional","negative"
"12878","unconstrained","joy"
"12879","unconstrained","positive"
"12880","uncontrollable","anger"
"12881","uncontrollable","anticipation"
"12882","uncontrollable","negative"
"12883","uncontrollable","surprise"
"12884","uncontrolled","negative"
"12885","uncover","surprise"
"12886","undecided","anticipation"
"12887","undecided","fear"
"12888","undecided","negative"
"12889","underestimate","surprise"
"12890","underline","positive"
"12891","undermined","negative"
"12892","underpaid","anger"
"12893","underpaid","negative"
"12894","underpaid","sadness"
"12895","undersized","negative"
"12896","understanding","positive"
"12897","understanding","trust"
"12898","undertaker","sadness"
"12899","undertaking","anticipation"
"12900","underwrite","positive"
"12901","underwrite","trust"
"12902","undesirable","anger"
"12903","undesirable","disgust"
"12904","undesirable","fear"
"12905","undesirable","negative"
"12906","undesirable","sadness"
"12907","undesired","negative"
"12908","undesired","sadness"
"12909","undisclosed","anticipation"
"12910","undiscovered","surprise"
"12911","undivided","positive"
"12912","undo","negative"
"12913","undoubted","anticipation"
"12914","undoubted","disgust"
"12915","undying","anticipation"
"12916","undying","joy"
"12917","undying","positive"
"12918","undying","sadness"
"12919","undying","trust"
"12920","uneasiness","anticipation"
"12921","uneasiness","negative"
"12922","uneasiness","sadness"
"12923","uneasy","disgust"
"12924","uneasy","fear"
"12925","uneasy","negative"
"12926","uneducated","negative"
"12927","uneducated","sadness"
"12928","unemployed","fear"
"12929","unemployed","negative"
"12930","unemployed","sadness"
"12931","unequal","anger"
"12932","unequal","disgust"
"12933","unequal","fear"
"12934","unequal","negative"
"12935","unequal","sadness"
"12936","unequivocal","trust"
"12937","unequivocally","positive"
"12938","uneven","negative"
"12939","unexpected","anticipation"
"12940","unexpected","fear"
"12941","unexpected","joy"
"12942","unexpected","negative"
"12943","unexpected","positive"
"12944","unexpected","surprise"
"12945","unexpectedly","surprise"
"12946","unexplained","anticipation"
"12947","unexplained","negative"
"12948","unexplained","sadness"
"12949","unfair","anger"
"12950","unfair","disgust"
"12951","unfair","negative"
"12952","unfair","sadness"
"12953","unfairness","anger"
"12954","unfairness","negative"
"12955","unfairness","sadness"
"12956","unfaithful","disgust"
"12957","unfaithful","negative"
"12958","unfavorable","disgust"
"12959","unfavorable","negative"
"12960","unfavorable","sadness"
"12961","unfinished","negative"
"12962","unfold","anticipation"
"12963","unfold","positive"
"12964","unforeseen","surprise"
"12965","unforgiving","anger"
"12966","unforgiving","negative"
"12967","unforgiving","sadness"
"12968","unfortunate","negative"
"12969","unfortunate","sadness"
"12970","unfriendly","anger"
"12971","unfriendly","disgust"
"12972","unfriendly","fear"
"12973","unfriendly","negative"
"12974","unfriendly","sadness"
"12975","unfulfilled","anger"
"12976","unfulfilled","anticipation"
"12977","unfulfilled","negative"
"12978","unfulfilled","sadness"
"12979","unfulfilled","surprise"
"12980","unfurnished","negative"
"12981","ungodly","negative"
"12982","ungodly","sadness"
"12983","ungrateful","anger"
"12984","ungrateful","disgust"
"12985","ungrateful","negative"
"12986","unguarded","surprise"
"12987","unhappiness","negative"
"12988","unhappiness","sadness"
"12989","unhappy","anger"
"12990","unhappy","disgust"
"12991","unhappy","negative"
"12992","unhappy","sadness"
"12993","unhealthy","disgust"
"12994","unhealthy","fear"
"12995","unhealthy","negative"
"12996","unhealthy","sadness"
"12997","unholy","fear"
"12998","unholy","negative"
"12999","unification","anticipation"
"13000","unification","joy"
"13001","unification","positive"
"13002","unification","trust"
"13003","uniformly","positive"
"13004","unimaginable","negative"
"13005","unimaginable","positive"
"13006","unimaginable","surprise"
"13007","unimportant","negative"
"13008","unimportant","sadness"
"13009","unimpressed","negative"
"13010","unimproved","negative"
"13011","uninfected","positive"
"13012","uninformed","negative"
"13013","uninitiated","negative"
"13014","uninspired","negative"
"13015","uninspired","sadness"
"13016","unintelligible","negative"
"13017","unintended","surprise"
"13018","unintentional","surprise"
"13019","unintentionally","negative"
"13020","unintentionally","surprise"
"13021","uninterested","negative"
"13022","uninterested","sadness"
"13023","uninteresting","negative"
"13024","uninteresting","sadness"
"13025","uninvited","sadness"
"13026","unique","positive"
"13027","unique","surprise"
"13028","unison","positive"
"13029","unitary","positive"
"13030","united","positive"
"13031","united","trust"
"13032","unity","positive"
"13033","unity","trust"
"13034","university","anticipation"
